time,flux,flux_err
-0.786438683,0.99907695,0.000471682
-0.785049794,0.999106478,0.000644291
-0.783660905,1.000251847,0.000605846
-0.782272017,1.000237322,0.000312806
-0.780883128,0.99955276,0.000560434
-0.779494239,1.000387225,0.000470453
-0.77810535,0.999457872,0.000447719
-0.776716461,0.999797892,0.000399499
-0.775327572,1.000140585,0.000463491
-0.773938683,0.999895452,0.000368205
-0.772549794,0.999689028,0.000504829
-0.771160905,1.00052685,0.000371196
-0.769772017,1.000148943,0.000476259
-0.768383128,0.999890245,0.000484342
-0.766994239,1.000319262,0.000468587
-0.76560535,1.000536168,0.000490485
-0.764216461,1.000883656,0.00065844
-0.762827572,0.999645798,0.000401092
-0.761438683,1.000351736,0.000621839
-0.760049794,0.999343869,0.000309469
-0.758660905,0.999562625,0.000553794
-0.757272017,0.999161561,0.000392381
-0.755883128,1.001123582,0.000480003
-0.754494239,0.999936833,0.000346283
-0.75310535,0.999952727,0.000468105
-0.751716461,0.999809676,0.000346056
-0.750327572,0.999944163,0.000376177
-0.748938683,1.000750882,0.000516559
-0.747549794,0.999627163,0.000528636
-0.746160905,1.000162508,0.000595452
-0.744772017,0.999963141,0.000456372
-0.743383128,1.000161823,0.000457863
-0.741994239,1.000120717,0.000456749
-0.74060535,0.999692454,0.000483679
-0.739216461,1.00023513,0.00051033
-0.737827572,0.999610926,0.000625332
-0.736438683,0.999686151,0.000386067
-0.735049794,0.999998287,0.000425144
-0.733660905,0.999331469,0.000524219
-0.732272017,0.999805634,0.000459434
-0.730883128,0.999739795,0.000437773
-0.729494239,1.000529043,0.000385352
-0.72810535,0.999632575,0.000517914
-0.726716461,0.999493086,0.000360758
-0.725327572,0.999495964,0.000558984
-0.723938683,0.999974103,0.000373636
-0.722549794,0.999763294,0.000509055
-0.721160905,0.999749386,0.000560599
-0.719772017,0.999834614,0.000496579
-0.718383128,0.998958563,0.000512799
-0.716994239,1.000698539,0.000595085
-0.71560535,1.000225676,0.000416544
-0.714216461,1.000270756,0.000338664
-0.712827572,1.000133734,0.000428805
-0.711438683,1.000359272,0.000416826
-0.710049794,1.000071663,0.000565151
-0.708660905,1.000506708,0.00043672
-0.707272017,0.999978076,0.000524589
-0.705883128,1.000318165,0.000516183
-0.704494239,1.000477385,0.000343992
-0.70310535,0.99988819,0.000506434
-0.701716461,0.999950946,0.000568244
-0.700327572,1.000486429,0.000484412
-0.698938683,1.000431209,0.000378645
-0.697549794,0.999645181,0.000570209
-0.696160905,0.99901577,0.000419071
-0.694772017,1.000157027,0.00051959
-0.693383128,1.000246777,0.000482378
-0.691994239,1.000333786,0.0004364
-0.69060535,0.999984585,0.00043175
-0.689216461,0.999406694,0.000659549
-0.687827572,0.999708417,0.000391439
-0.686438683,0.999763226,0.000462296
-0.685049794,0.999854482,0.000333053
-0.683660905,0.999957112,0.000631425
-0.682272017,0.99997376,0.000587774
-0.680883128,0.998812429,0.000537682
-0.679494239,0.999489935,0.000541561
-0.67810535,0.999981091,0.000499462
-0.676716461,1.000339678,0.000406064
-0.675327572,0.999523916,0.000562818
-0.673938683,0.999506994,0.000738501
-0.672549794,1.000005344,0.000578214
-0.671160905,1.000019594,0.000548303
-0.669772017,0.999946698,0.000386456
-0.668383128,0.999959373,0.00040653
-0.666994239,1.000574534,0.00042114
-0.66560535,0.999556185,0.000347027
-0.664216461,1.000538771,0.000408426
-0.662827572,0.999313724,0.000616307
-0.661438683,0.999536591,0.000556035
-0.660049794,1.000005755,0.000603683
-0.658660905,1.000005892,0.000461126
-0.657272017,0.999989381,0.000515213
-0.655883128,1.000475193,0.000408403
-0.654494239,0.999997054,0.00055627
-0.65310535,1.000162508,0.00048745
-0.651716461,0.998790505,0.000444328
-0.650327572,1.000396405,0.000624056
-0.648938683,1.000380922,0.000503555
-0.647549794,0.999649086,0.000619048
-0.646160905,1.000021101,0.000330555
-0.644772017,1.000804868,0.000413307
-0.643383128,0.999967115,0.000485771
-0.641994239,0.999693002,0.000456051
-0.64060535,1.000758007,0.000686115
-0.639216461,1.00049602,0.00059784
-0.637827572,1.000553021,0.000475447
-0.636438683,0.999238636,0.000561156
-0.635049794,0.999962593,0.000542782
-0.633660905,1.000835561,0.00047339
-0.632272017,1.00089037,0.000456074
-0.630883128,1.000461765,0.000281481
-0.629494239,0.99963648,0.000562067
-0.62810535,1.001028214,0.000461512
-0.626716461,0.999877913,0.000348967
-0.625327572,0.999765144,0.000593843
-0.623938683,0.999727531,0.000860744
-0.622549794,1.000284458,0.00054423
-0.621160905,0.999851399,0.000685646
-0.619772017,0.999786245,0.000438566
-0.618383128,1.000341733,0.000596595
-0.616994239,1.0005089,0.000415753
-0.61560535,0.99979618,0.000488518
-0.614216461,1.00054987,0.00063171
-0.612827572,0.999996026,0.000416512
-0.611438683,1.00085447,0.000539925
-0.610049794,1.000442719,0.000654347
-0.608660905,0.999722393,0.000589294
-0.607272017,0.999853249,0.000322379
-0.605883128,0.999916828,0.000427346
-0.604494239,1.000846797,0.000388508
-0.60310535,1.000551514,0.000471766
-0.601716461,1.000256643,0.000429394
-0.600327572,1.000599472,0.000430634
-0.598938683,1.000404626,0.000264615
-0.597549794,1.00075143,0.000395849
-0.596160905,0.999669091,0.000517691
-0.594772017,0.999398541,0.000612746
-0.593383128,0.999827626,0.000528027
-0.591994239,0.999780011,0.000598647
-0.59060535,1.000848441,0.000468872
-0.589216461,0.999215959,0.000785117
-0.587827572,1.000154013,0.000449614
-0.586438683,1.000017402,0.000416763
-0.585049794,1.000803087,0.000326365
-0.583660905,1.000372837,0.000340114
-0.582272017,1.000206218,0.000492529
-0.580883128,1.000130308,0.000333075
-0.579494239,1.00045094,0.000439793
-0.57810535,0.99995581,0.000469397
-0.576716461,1.000295009,0.00036712
-0.575327572,1.00074129,0.000651278
-0.573938683,0.999783848,0.000195944
-0.572549794,1.001135914,0.000490783
-0.571160905,1.000361327,0.00053838
-0.569772017,0.999743769,0.000577121
-0.568383128,1.000672505,0.000558764
-0.566994239,1.000165523,0.000406814
-0.56560535,1.000293776,0.000410822
-0.564216461,0.999879763,0.000372447
-0.562827572,0.999913539,0.000456035
-0.561438683,0.999276523,0.000434843
-0.560049794,0.999714377,0.000587654
-0.558660905,1.000274729,0.00050996
-0.557272017,1.000078103,0.000489732
-0.555883128,1.001218812,0.000532899
-0.554494239,1.000932299,0.000427548
-0.55310535,1.000289117,0.000498592
-0.551716461,1.000261164,0.000344382
-0.550327572,0.99957023,0.000410597
-0.548938683,1.000182239,0.000809923
-0.547549794,1.000964362,0.000486655
-0.546160905,1.00029172,0.000346821
-0.544772017,1.000432579,0.000387066
-0.543383128,1.000117565,0.00063684
-0.541994239,1.000794866,0.000258669
-0.54060535,1.000198682,0.000364673
-0.539216461,1.000360779,0.000313851
-0.537827572,1.000753759,0.00050779
-0.536438683,1.00007961,0.000468132
-0.535049794,0.999076539,0.000701525
-0.533660905,0.999292143,0.00070035
-0.532272017,1.000994781,0.000534899
-0.530883128,0.99955872,0.00040985
-0.529494239,1.000559325,0.000594639
-0.52810535,1.000289802,0.000319359
-0.526716461,1.000563709,0.000253573
-0.525327572,1.000093175,0.00033383
-0.523938683,0.999878324,0.00049831
-0.522549794,1.000540278,0.000340974
-0.521160905,1.000116743,0.000392336
